origin,destination,2016,2025,2035,2050
1948,2215,41.0988024,51.7964072,0.0,0.0
1771,2215,41.0,28.6976048,0.0,0.0
2758,2215,41.0,41.5988024,0.0,0.0
3079,2215,41.0,59.2994012,0.0,0.0
2674,2215,41.0,33.1976048,0.0,0.0
2733,2215,40.8982036,35.5988024,0.0,0.0
1646,2215,40.7994012,51.997006,0.0,0.0
1558,2215,40.7994012,37.2315369,0.0,0.0
4174,2215,40.5988024,52.2964072,0.0,0.0
3387,2215,40.5988024,46.497006,0.0,0.0
2684,2215,40.5988024,37.3982036,0.0,0.0
3396,2215,40.4321357,57.8982036,0.0,0.0
1410,2215,40.3982036,55.497006,0.0,0.0
3134,2215,40.3333333,43.1976048,0.0,0.0
1965,2215,40.2994012,34.6976048,0.0,0.0
2208,2215,40.2994012,38.5,0.0,0.0
1453,2215,40.1976048,26.497006,0.0,0.0
4661,2215,40.1976048,43.7994012,0.0,0.0
3313,2215,40.1976048,52.0988024,0.0,0.0
1862,2215,40.0988024,38.1976048,0.0,0.0
2681,2215,40.0988024,36.0988024,0.0,0.0
2181,2215,40.0988024,47.5988024,0.0,0.0
2409,2215,40.0,28.6976048,0.0,0.0
1324,2215,39.8982036,35.1976048,0.0,0.0
2460,2215,39.7994012,37.2994012,0.0,0.0
1245,2215,39.7994012,51.7994012,0.0,0.0
3348,2215,39.7994012,37.7994012,0.0,0.0
336,2215,39.7994012,46.0988024,0.0,0.0
1330,2215,39.7994012,26.3982036,0.0,0.0
3130,2215,39.6976048,48.7994012,0.0,0.0
2071,2215,39.5988024,50.1976048,0.0,0.0
2869,2215,39.5988024,40.7994012,0.0,0.0
2931,2215,39.5,49.2994012,0.0,0.0
2436,2215,39.5,54.7994012,0.0,0.0
3195,2215,39.5,36.6976048,0.0,0.0
2438,2215,39.3982036,54.8333333,0.0,0.0
1839,2215,39.3982036,47.8982036,0.0,0.0
2874,2215,39.2994012,38.7994012,0.0,0.0
3646,2215,39.2994012,37.3982036,0.0,0.0
2495,2215,39.1976048,37.5988024,0.0,0.0
1336,2215,39.0988024,40.1976048,0.0,0.0
3383,2215,39.0,34.2994012,0.0,0.0
3765,2215,38.8333333,29.997006,0.0,0.0
3878,2215,38.7994012,27.7994012,0.0,0.0
2047,2215,38.7994012,42.7994012,0.0,0.0
895,2215,38.7994012,19.5988024,0.0,0.0
3089,2215,38.6327345,38.7994012,0.0,0.0
2261,2215,38.5988024,37.6976048,0.0,0.0
1978,2215,38.5988024,36.2994012,0.0,0.0
2528,2215,38.5,35.3982036,0.0,0.0
2376,2215,38.5,52.3982036,0.0,0.0
2150,2215,38.2994012,38.2994012,0.0,0.0
1397,2215,38.2994012,32.0988024,0.0,0.0
3536,2215,38.0988024,40.7994012,0.0,0.0
1953,2215,38.0988024,36.3952096,0.0,0.0
1497,2215,38.0988024,27.0309381,0.0,0.0
2897,2215,38.0988024,42.0988024,0.0,0.0
2641,2215,38.0,41.7964072,0.0,0.0
1797,2215,38.0,46.6976048,0.0,0.0
2280,2215,38.0,47.8982036,0.0,0.0
1896,2215,37.7994012,27.6976048,0.0,0.0
1332,2215,37.7994012,43.2994012,0.0,0.0
1618,2215,37.5988024,22.1976048,0.0,0.0
3351,2215,37.5,44.0988024,0.0,0.0
2430,2215,37.5,43.7315369,0.0,0.0
1521,2215,37.5,39.5988024,0.0,0.0
2538,2215,37.3982036,41.6976048,0.0,0.0
1826,2215,37.2994012,29.5988024,0.0,0.0
1885,2215,37.2994012,50.7964072,0.0,0.0
2025,2215,37.1976048,39.5,0.0,0.0
4697,2215,37.1976048,52.5988024,0.0,0.0
1983,2215,37.0988024,40.8982036,0.0,0.0
2151,2215,37.0988024,39.4321357,0.0,0.0
2529,2215,37.0988024,35.7994012,0.0,0.0
1426,2215,37.0,26.997006,0.0,0.0
3193,2215,37.0,14.5,0.0,0.0
3514,2215,37.0,40.0988024,0.0,0.0
2779,2215,36.7994012,43.1976048,0.0,0.0
1496,2215,36.7994012,36.7964072,0.0,0.0
3190,2215,36.7994012,146.9660678,0.0,0.0
1469,2215,36.7994012,29.2994012,0.0,0.0
4278,2215,36.7994012,57.3303393,0.0,0.0
3073,2215,36.5,31.7994012,0.0,0.0
3362,2215,36.5,27.5,0.0,0.0
2648,2215,36.5,35.5,0.0,0.0
3539,2215,36.3982036,26.0988024,0.0,0.0
1870,2215,36.0988024,39.0988024,0.0,0.0
4131,2215,36.0,29.0,0.0,0.0
2080,2215,36.0,34.4321357,0.0,0.0
2878,2215,36.0,24.0988024,0.0,0.0
1773,2215,35.8982036,35.6976048,0.0,0.0
1842,2215,35.8982036,21.5988024,0.0,0.0
1233,2215,35.7994012,42.0988024,0.0,0.0
2716,2215,35.7994012,36.5,0.0,0.0
2386,2215,35.7994012,33.8982036,0.0,0.0
664,2215,35.6976048,27.2994012,0.0,0.0
2212,2215,35.6666666,35.497006,0.0,0.0
2686,2215,35.5988024,26.5,0.0,0.0
2513,2215,35.5988024,17.7994012,0.0,0.0
1581,2215,35.5988024,28.5,0.0,0.0
3426,2215,35.5988024,39.5,0.0,0.0
3393,2215,35.5988024,42.997006,0.0,0.0
3265,2215,35.5,31.0,0.0,0.0
1458,2215,35.2994012,32.3982036,0.0,0.0
1804,2215,35.2994012,43.497006,0.0,0.0
2183,2215,35.2994012,34.7994012,0.0,0.0
1590,2215,35.1976048,35.997006,0.0,0.0
2055,2215,35.1327345,30.7994012,0.0,0.0
946,2215,35.0,22.6327345,0.0,0.0
3386,2215,35.0,27.5,0.0,0.0
4047,2215,35.0,36.7994012,0.0,0.0
1473,2215,35.0,40.2994012,0.0,0.0
2449,2215,35.0,32.6976048,0.0,0.0
1254,2215,35.0,29.2994012,0.0,0.0
1251,2215,34.8982036,45.5958084,0.0,0.0
1757,2215,34.7994012,37.0,0.0,0.0
1261,2215,34.7994012,34.5988024,0.0,0.0
3520,2215,34.7994012,31.5988024,0.0,0.0
369,2215,34.7994012,29.0988024,0.0,0.0
2796,2215,34.5988024,23.8982036,0.0,0.0
2595,2215,34.5988024,46.5988024,0.0,0.0
3342,2215,34.5988024,38.0988024,0.0,0.0
3090,2215,34.5,48.0988024,0.0,0.0
3126,2215,34.5,31.0,0.0,0.0
2637,2215,34.5,31.7994012,0.0,0.0
1502,2215,34.5,33.6976048,0.0,0.0
3278,2215,34.5,43.5988024,0.0,0.0
3505,2215,34.5,40.8982036,0.0,0.0
3531,2215,34.2994012,33.7994012,0.0,0.0
1250,2215,34.2994012,29.3982036,0.0,0.0
1901,2215,34.2994012,30.3982036,0.0,0.0
2854,2215,34.2994012,38.7964072,0.0,0.0
2633,2215,34.2994012,23.8982036,0.0,0.0
1457,2215,34.0988024,41.8982036,0.0,0.0
2941,2215,34.0988024,34.0988024,0.0,0.0
3085,2215,34.0,39.5,0.0,0.0
3104,2215,34.0,46.1297405,0.0,0.0
2747,2215,34.0,22.5988024,0.0,0.0
4599,2215,34.0,23.2994012,0.0,0.0
2451,2215,33.7994012,26.5988024,0.0,0.0
1740,2215,33.7994012,37.3982036,0.0,0.0
3395,2215,33.7994012,35.3982036,0.0,0.0
1447,2215,33.7994012,32.7964072,0.0,0.0
1146,2215,33.7994012,39.0988024,0.0,0.0
2162,2215,33.765469,159.262475,0.0,0.0
2193,2215,33.6976048,40.3982036,0.0,0.0
2636,2215,33.6327345,36.1976048,0.0,0.0
2623,2215,33.5988024,36.997006,0.0,0.0
1713,2215,33.5988024,31.0,0.0,0.0
269,2215,33.5988024,52.0958084,0.0,0.0
1769,2215,33.5,25.2994012,0.0,0.0
4529,2215,33.5,32.2994012,0.0,0.0
2819,2215,33.5,35.5988024,0.0,0.0
859,2215,33.4321357,40.6327345,0.0,0.0
657,2215,33.2994012,20.5988024,0.0,0.0
3156,2215,33.2994012,26.7994012,0.0,0.0
880,2215,33.0988024,35.8982036,0.0,0.0
4569,2215,33.0988024,32.0988024,0.0,0.0
770,2215,33.0988024,42.5988024,0.0,0.0
2073,2215,33.0988024,56.1976048,0.0,0.0
2918,2215,33.0,32.7994012,0.0,0.0
1680,2215,33.0,40.3982036,0.0,0.0
3113,2215,33.0,18.8982036,0.0,0.0
4254,2215,33.0,24.5988024,0.0,0.0
2951,2215,33.0,37.0988024,0.0,0.0
3129,2215,33.0,22.5,0.0,0.0
2114,2215,32.8982036,36.7315369,0.0,0.0
1026,2215,32.7994012,24.2994012,0.0,0.0
2797,2215,32.7994012,39.0,0.0,0.0
3272,2215,32.5988024,27.5988024,0.0,0.0
3174,2215,32.5988024,36.8982036,0.0,0.0
2180,2215,32.5,23.2994012,0.0,0.0
3289,2215,32.5,19.2994012,0.0,0.0
3886,2215,32.5,33.5,0.0,0.0
2226,2215,32.5,14.1976048,0.0,0.0
4885,2215,32.5,37.7994012,0.0,0.0
1438,2215,32.5,24.7994012,0.0,0.0
2412,2215,32.5,51.7994012,0.0,0.0
2534,2215,32.5,48.3982036,0.0,0.0
1109,2215,32.2994012,38.1976048,0.0,0.0
1236,2215,32.2994012,36.0,0.0,0.0
1587,2215,32.2994012,21.7994012,0.0,0.0
698,2215,32.2994012,37.5988024,0.0,0.0
4328,2215,32.2994012,35.5988024,0.0,0.0
3296,2215,32.0988024,33.497006,0.0,0.0
3201,2215,32.0988024,48.5988024,0.0,0.0
2706,2215,32.0,39.0988024,0.0,0.0
3975,2215,32.0,31.5988024,0.0,0.0
1074,2215,32.0,15.5,0.0,0.0
1788,2215,32.0,33.6976048,0.0,0.0
2383,2215,32.0,25.5,0.0,0.0
1617,2215,32.0,22.2994012,0.0,0.0
2746,2215,32.0,22.7994012,0.0,0.0
2011,2215,31.8982036,50.9321357,0.0,0.0
3363,2215,31.8982036,51.1976048,0.0,0.0
4132,2215,31.7994012,36.3982036,0.0,0.0
2479,2215,31.7994012,16.3982036,0.0,0.0
1423,2215,31.5988024,27.0988024,0.0,0.0
1907,2215,31.5,39.0,0.0,0.0
3006,2215,31.5,35.6327345,0.0,0.0
2421,2215,31.497006,45.6297405,0.0,0.0
1825,2215,31.497006,45.997006,0.0,0.0
4168,2215,31.3982036,25.2994012,0.0,0.0
3081,2215,31.3982036,46.1976048,0.0,0.0
1658,2215,31.2994012,35.0,0.0,0.0
3273,2215,31.2994012,26.6976048,0.0,0.0
2844,2215,31.2994012,42.7315369,0.0,0.0
2777,2215,31.2994012,29.1976048,0.0,0.0
2661,2215,31.2994012,19.8333333,0.0,0.0
2816,2215,31.2994012,25.0,0.0,0.0
2863,2215,31.0988024,20.6976048,0.0,0.0
3428,2215,31.0988024,29.8982036,0.0,0.0
2690,2215,31.0988024,30.8333333,0.0,0.0
1863,2215,31.0,33.2964072,0.0,0.0
1448,2215,31.0,34.2994012,0.0,0.0
2290,2215,31.0,30.0988024,0.0,0.0
3297,2215,31.0,19.5,0.0,0.0
4766,2215,31.0,30.7994012,0.0,0.0
3951,2215,31.0,36.997006,0.0,0.0
3402,2215,30.8333333,20.6976048,0.0,0.0
2668,2215,30.7994012,23.5988024,0.0,0.0
497,2215,30.7994012,18.6976048,0.0,0.0
2868,2215,30.5988024,18.0,0.0,0.0
1884,2215,30.5,35.2994012,0.0,0.0
2397,2215,30.5,53.2315369,0.0,0.0
2429,2215,30.5,32.7994012,0.0,0.0
4674,2215,30.5,23.5988024,0.0,0.0
1601,2215,30.5,23.6976048,0.0,0.0
1512,2215,30.4321357,40.997006,0.0,0.0
2295,2215,30.3982036,21.1976048,0.0,0.0
4663,2215,30.3982036,20.2994012,0.0,0.0
2651,2215,30.3982036,41.5988024,0.0,0.0
2207,2215,30.2994012,39.2994012,0.0,0.0
3497,2215,30.2994012,38.7994012,0.0,0.0
3822,2215,30.2994012,16.5988024,0.0,0.0
2891,2215,30.2994012,36.7994012,0.0,0.0
600,2215,30.2994012,23.3982036,0.0,0.0
3895,2215,30.2994012,21.2994012,0.0,0.0
1816,2215,30.0988024,22.7994012,0.0,0.0
739,2215,30.0,36.0988024,0.0,0.0
2975,2215,30.0,40.2964072,0.0,0.0
3410,2215,30.0,22.5,0.0,0.0
2533,2215,30.0,84.3642714,0.0,0.0
1639,2215,29.8982036,44.497006,0.0,0.0
2773,2215,29.7994012,24.997006,0.0,0.0
2492,2215,29.7994012,19.5,0.0,0.0
2518,2215,29.7994012,24.2994012,0.0,0.0
1803,2215,29.7994012,22.0988024,0.0,0.0
2881,2215,29.5988024,28.2994012,0.0,0.0
1786,2215,29.5988024,28.1327345,0.0,0.0
2179,2215,29.5988024,18.5,0.0,0.0
2017,2215,29.5,24.2994012,0.0,0.0
3439,2215,29.5,24.0,0.0,0.0
2465,2215,29.5,33.2994012,0.0,0.0
3338,2215,29.5,40.7994012,0.0,0.0
2475,2215,29.5,52.7994012,0.0,0.0
545,2215,29.3982036,25.0988024,0.0,0.0
1762,2215,29.2994012,31.0988024,0.0,0.0
3858,2215,29.2994012,18.7994012,0.0,0.0
1648,2215,29.2994012,26.8982036,0.0,0.0
1444,2215,29.0988024,28.1976048,0.0,0.0
1765,2215,29.0988024,41.8982036,0.0,0.0
4294,2215,29.0988024,28.1976048,0.0,0.0
1874,2215,29.0988024,44.1976048,0.0,0.0
2597,2215,29.0,46.0,0.0,0.0
2010,2215,29.0,43.0988024,0.0,0.0
2730,2215,29.0,25.9321357,0.0,0.0
1750,2215,29.0,28.0,0.0,0.0
2856,2215,29.0,37.3982036,0.0,0.0
4882,2215,29.0,24.7994012,0.0,0.0
2685,2215,29.0,28.6327345,0.0,0.0
322,2215,28.8982036,21.7994012,0.0,0.0
4349,2215,28.8982036,28.3982036,0.0,0.0
3276,2215,28.8982036,20.5988024,0.0,0.0
3537,2215,28.7994012,30.2994012,0.0,0.0
3502,2215,28.7994012,30.1976048,0.0,0.0
2530,2215,28.5988024,46.497006,0.0,0.0
849,2215,28.5988024,22.5988024,0.0,0.0
2964,2215,28.5,26.8982036,0.0,0.0
1547,2215,28.5,22.5,0.0,0.0
2470,2215,28.5,33.7994012,0.0,0.0
2753,2215,28.3333333,45.1976048,0.0,0.0
1595,2215,28.2994012,28.997006,0.0,0.0
1909,2215,28.2994012,37.7994012,0.0,0.0
1977,2215,28.2994012,41.5,0.0,0.0
3416,2215,28.1976048,22.8333333,0.0,0.0
2128,2215,28.0988024,32.2994012,0.0,0.0
1054,2215,28.0988024,26.497006,0.0,0.0
2082,2215,28.0988024,31.7994012,0.0,0.0
2646,2215,28.0988024,19.5988024,0.0,0.0
1516,2215,28.0,30.7994012,0.0,0.0
1861,2215,28.0,18.0,0.0,0.0
3219,2215,28.0,36.7994012,0.0,0.0
2521,2215,28.0,28.7994012,0.0,0.0
3076,2215,28.0,27.6976048,0.0,0.0
3642,2215,28.0,19.5988024,0.0,0.0
2440,2215,27.9321357,35.7994012,0.0,0.0
1844,2215,27.8982036,33.1976048,0.0,0.0
4,2215,27.8982036,23.7964072,0.0,0.0
1283,2215,27.8982036,27.7994012,0.0,0.0
2543,2215,27.8333333,22.5988024,0.0,0.0
2682,2215,27.7994012,19.2994012,0.0,0.0
1778,2215,27.7994012,26.8982036,0.0,0.0
2888,2215,27.7994012,44.0988024,0.0,0.0
3058,2215,27.7994012,31.3982036,0.0,0.0
2365,2215,27.5988024,28.0988024,0.0,0.0
1834,2215,27.5988024,25.5988024,0.0,0.0
4690,2215,27.5988024,26.0,0.0,0.0
1566,2215,27.5988024,35.0,0.0,0.0
1938,2215,27.5988024,35.5,0.0,0.0
3866,2215,27.5,20.7994012,0.0,0.0
4481,2215,27.5,32.5,0.0,0.0
3593,2215,27.5,30.2994012,0.0,0.0
948,2215,27.5,35.0,0.0,0.0
3340,2215,27.5,38.0988024,0.0,0.0
2419,2215,27.5,26.5,0.0,0.0
1227,2215,27.497006,29.7994012,0.0,0.0
639,2215,27.2994012,24.8982036,0.0,0.0
2125,2215,27.2994012,26.3982036,0.0,0.0
4222,2215,27.2994012,25.5,0.0,0.0
3399,2215,27.2994012,27.0988024,0.0,0.0
1810,2215,27.2994012,21.5,0.0,0.0
2909,2215,27.2994012,21.7994012,0.0,0.0
2997,2215,27.2994012,26.2994012,0.0,0.0
2582,2215,27.1976048,29.7994012,0.0,0.0
3540,2215,27.0988024,34.497006,0.0,0.0
1286,2215,27.0988024,53.5,0.0,0.0
1712,2215,27.0988024,33.0,0.0,0.0
2982,2215,27.0988024,35.0988024,0.0,0.0
4342,2215,27.0988024,19.0988024,0.0,0.0
815,2215,27.0,22.5988024,0.0,0.0
1279,2215,27.0,20.0988024,0.0,0.0
1616,2215,27.0,30.3982036,0.0,0.0
3360,2215,27.0,20.1327345,0.0,0.0
3365,2215,27.0,18.2994012,0.0,0.0
1781,2215,27.0,16.7994012,0.0,0.0
1490,2215,27.0,17.7994012,0.0,0.0
857,2215,27.0,34.3982036,0.0,0.0
3231,2215,26.8982036,27.0988024,0.0,0.0
1285,2215,26.7994012,12.8982036,0.0,0.0
900,2215,26.7994012,28.8982036,0.0,0.0
1912,2215,26.7994012,20.0988024,0.0,0.0
2894,2215,26.7994012,20.0988024,0.0,0.0
963,2215,26.7994012,34.7994012,0.0,0.0
4250,2215,26.7994012,37.2315369,0.0,0.0
4814,2215,26.7994012,18.5,0.0,0.0
2575,2215,26.7994012,12.0,0.0,0.0
2085,2215,26.5988024,24.9321357,0.0,0.0
2486,2215,26.5988024,33.2994012,0.0,0.0
4626,2215,26.5988024,21.0,0.0,0.0
3498,2215,26.5,20.3982036,0.0,0.0
3015,2215,26.5,16.5,0.0,0.0
1182,2215,26.5,36.2994012,0.0,0.0
3002,2215,26.5,35.5988024,0.0,0.0
4720,2215,26.5,36.7994012,0.0,0.0
4513,2215,26.5,24.8982036,0.0,0.0
3119,2215,26.5,27.5988024,0.0,0.0
2259,2215,26.3303393,34.0988024,0.0,0.0
1735,2215,26.2994012,35.5988024,0.0,0.0
1449,2215,26.2994012,22.0988024,0.0,0.0
2725,2215,26.2994012,21.3333333,0.0,0.0
2790,2215,26.2994012,29.8982036,0.0,0.0
1491,2215,26.2994012,20.2994012,0.0,0.0
2751,2215,26.2994012,22.5988024,0.0,0.0
2045,2215,26.1976048,35.0988024,0.0,0.0
1549,2215,26.0988024,26.5958084,0.0,0.0
3557,2215,26.0,11.5,0.0,0.0
920,2215,26.0,28.5,0.0,0.0
3418,2215,26.0,18.2994012,0.0,0.0
1669,2215,26.0,17.5988024,0.0,0.0
731,2215,26.0,31.7994012,0.0,0.0
978,2215,25.7994012,21.7994012,0.0,0.0
3252,2215,25.7994012,35.3982036,0.0,0.0
2993,2215,25.7994012,31.5,0.0,0.0
2873,2215,25.7994012,29.0988024,0.0,0.0
1520,2215,25.7994012,27.6976048,0.0,0.0
2787,2215,25.7994012,24.7994012,0.0,0.0
2032,2215,25.6976048,24.7994012,0.0,0.0
2727,2215,25.6327345,25.0,0.0,0.0
1161,2215,25.5988024,34.7994012,0.0,0.0
1647,2215,25.5988024,33.3982036,0.0,0.0
2385,2215,25.5988024,30.5988024,0.0,0.0
4189,2215,25.5988024,23.8982036,0.0,0.0
3527,2215,25.5,32.5,0.0,0.0
4244,2215,25.5,22.5988024,0.0,0.0
1927,2215,25.5,8.3982036,0.0,0.0
2493,2215,25.5,25.2994012,0.0,0.0
2877,2215,25.5,20.0,0.0,0.0
1898,2215,25.5,18.5988024,0.0,0.0
1470,2215,25.5,22.7994012,0.0,0.0
3064,2215,25.5,23.5988024,0.0,0.0
3796,2215,25.5,18.7994012,0.0,0.0
4129,2215,25.3982036,14.5,0.0,0.0
3448,2215,25.3982036,23.7994012,0.0,0.0
3406,2215,25.2994012,31.3982036,0.0,0.0
3405,2215,25.2994012,16.7994012,0.0,0.0
2333,2215,25.2994012,27.497006,0.0,0.0
1929,2215,25.2994012,40.2994012,0.0,0.0
761,2215,25.2994012,23.3982036,0.0,0.0
2899,2215,25.2994012,32.6327345,0.0,0.0
1537,2215,25.1327345,34.2994012,0.0,0.0
3011,2215,25.1327345,32.5988024,0.0,0.0
2974,2215,25.0988024,32.1327345,0.0,0.0
4314,2215,25.0,27.0988024,0.0,0.0
4637,2215,25.0,19.0,0.0,0.0
3573,2215,25.0,29.7994012,0.0,0.0
3067,2215,25.0,24.0,0.0,0.0
3166,2215,25.0,29.6976048,0.0,0.0
1733,2215,25.0,24.7994012,0.0,0.0
1829,2215,25.0,26.5988024,0.0,0.0
2396,2215,25.0,33.1976048,0.0,0.0
4106,2215,24.997006,41.8982036,0.0,0.0
3247,2215,24.8982036,19.8982036,0.0,0.0
3279,2215,24.7994012,28.6976048,0.0,0.0
3574,2215,24.7994012,13.2994012,0.0,0.0
3018,2215,24.7994012,29.2994012,0.0,0.0
3751,2215,24.7994012,25.0,0.0,0.0
2833,2215,24.7994012,35.6976048,0.0,0.0
3771,2215,24.5988024,10.2994012,0.0,0.0
3661,2215,24.5988024,22.3982036,0.0,0.0
2393,2215,24.5988024,24.5988024,0.0,0.0
3653,2215,24.5988024,27.3982036,0.0,0.0
2097,2215,24.5,28.0,0.0,0.0
2812,2215,24.5,35.3982036,0.0,0.0
3968,2215,24.5,29.2994012,0.0,0.0
4241,2215,24.5,16.0988024,0.0,0.0
2060,2215,24.5,28.6976048,0.0,0.0
2090,2215,24.5,55.5988024,0.0,0.0
1651,2215,24.5,54.5988024,0.0,0.0
2840,2215,24.3982036,27.0,0.0,0.0
2064,2215,24.2994012,20.2994012,0.0,0.0
4332,2215,24.2994012,17.7994012,0.0,0.0
3257,2215,24.2994012,18.2994012,0.0,0.0
3928,2215,24.2994012,39.2994012,0.0,0.0
3597,2215,24.2994012,22.2994012,0.0,0.0
3437,2215,24.2994012,25.0,0.0,0.0
239,2215,24.2994012,25.2994012,0.0,0.0
3713,2215,24.0988024,12.8982036,0.0,0.0
2005,2215,24.0988024,35.2994012,0.0,0.0
3424,2215,24.0,17.7994012,0.0,0.0
1955,2215,24.0,28.0,0.0,0.0
882,2215,24.0,26.0988024,0.0,0.0
2851,2215,24.0,18.5,0.0,0.0
2806,2215,24.0,17.497006,0.0,0.0
3501,2215,24.0,41.7994012,0.0,0.0
2117,2215,24.0,22.2994012,0.0,0.0
2343,2215,23.7994012,27.0,0.0,0.0
1276,2215,23.7994012,21.0,0.0,0.0
2902,2215,23.7994012,20.3982036,0.0,0.0
4463,2215,23.7994012,22.8982036,0.0,0.0
2316,2215,23.7994012,16.7994012,0.0,0.0
2485,2215,23.6327345,61.3982036,0.0,0.0
1501,2215,23.5988024,40.0988024,0.0,0.0
3654,2215,23.5988024,14.0,0.0,0.0
626,2215,23.5988024,17.3982036,0.0,0.0
2659,2215,23.5,33.2994012,0.0,0.0
1851,2215,23.5,26.2994012,0.0,0.0
1708,2215,23.5,28.3333333,0.0,0.0
4566,2215,23.5,18.5988024,0.0,0.0
1758,2215,23.5,13.0988024,0.0,0.0
4840,2215,23.5,17.7994012,0.0,0.0
4825,2215,23.5,28.5988024,0.0,0.0
395,2215,23.5,21.5,0.0,0.0
3724,2215,23.5,24.0,0.0,0.0
2104,2215,23.3982036,23.2994012,0.0,0.0
3016,2215,23.3982036,15.3982036,0.0,0.0
2499,2215,23.2994012,25.0988024,0.0,0.0
3328,2215,23.2994012,17.2994012,0.0,0.0
4095,2215,23.2994012,17.5988024,0.0,0.0
1396,2215,23.2994012,29.2994012,0.0,0.0
1016,2215,23.2994012,22.7994012,0.0,0.0
3433,2215,23.2994012,23.7994012,0.0,0.0
4428,2215,23.2994012,13.2994012,0.0,0.0
4765,2215,23.2994012,30.5,0.0,0.0
3385,2215,23.2994012,28.0,0.0,0.0
1047,2215,23.1976048,16.2994012,0.0,0.0
4289,2215,23.0988024,21.2994012,0.0,0.0
1395,2215,23.0988024,24.0988024,0.0,0.0
2745,2215,23.0988024,17.7994012,0.0,0.0
1290,2215,23.0,27.7994012,0.0,0.0
2979,2215,23.0,25.5988024,0.0,0.0
4595,2215,23.0,26.3982036,0.0,0.0
2785,2215,23.0,23.7994012,0.0,0.0
1984,2215,23.0,25.5,0.0,0.0
3033,2215,23.0,19.7994012,0.0,0.0
220,2215,23.0,32.5988024,0.0,0.0
3591,2215,23.0,19.5,0.0,0.0
2112,2215,23.0,13.0,0.0,0.0
1796,2215,23.0,14.8333333,0.0,0.0
2301,2215,22.8982036,24.2994012,0.0,0.0
1259,2215,22.8982036,27.8982036,0.0,0.0
3400,2215,22.8982036,26.3982036,0.0,0.0
2271,2215,22.8333333,31.7994012,0.0,0.0
1513,2215,22.7994012,17.0988024,0.0,0.0
3343,2215,22.7994012,27.997006,0.0,0.0
4265,2215,22.7994012,17.3982036,0.0,0.0
3709,2215,22.7994012,12.7994012,0.0,0.0
1985,2215,22.7994012,22.7994012,0.0,0.0
1789,2215,22.7994012,22.2994012,0.0,0.0
2474,2215,22.7994012,19.5,0.0,0.0
2654,2215,22.7994012,23.0,0.0,0.0
1612,2215,22.7994012,20.5,0.0,0.0
1913,2215,22.7994012,20.5988024,0.0,0.0
2815,2215,22.7994012,25.5988024,0.0,0.0
2739,2215,22.7994012,26.8982036,0.0,0.0
3714,2215,22.6327345,23.7994012,0.0,0.0
3549,2215,22.5988024,16.0988024,0.0,0.0
2366,2215,22.5988024,18.2994012,0.0,0.0
4266,2215,22.5988024,22.6976048,0.0,0.0
2297,2215,22.5988024,20.5988024,0.0,0.0
2177,2215,22.5988024,20.0988024,0.0,0.0
1531,2215,22.5,13.2994012,0.0,0.0
2942,2215,22.5,26.5988024,0.0,0.0
2400,2215,22.5,23.5988024,0.0,0.0
3022,2215,22.5,40.0988024,0.0,0.0
3047,2215,22.5,19.0,0.0,0.0
2574,2215,22.5,19.2994012,0.0,0.0
4184,2215,22.5,15.0988024,0.0,0.0
569,2215,22.5,14.0,0.0,0.0
1979,2215,22.3982036,27.0988024,0.0,0.0
4384,2215,22.2994012,14.3982036,0.0,0.0
3009,2215,22.2994012,16.0988024,0.0,0.0
1525,2215,22.2994012,28.5988024,0.0,0.0
3665,2215,22.2994012,23.5988024,0.0,0.0
1489,2215,22.2994012,15.0988024,0.0,0.0
648,2215,22.2994012,25.0,0.0,0.0
4015,2215,22.0988024,20.2994012,0.0,0.0
3554,2215,22.0988024,26.3982036,0.0,0.0
2427,2215,22.0,16.2994012,0.0,0.0
737,2215,22.0,13.8982036,0.0,0.0
2404,2215,22.0,14.7994012,0.0,0.0
3301,2215,22.0,48.2994012,0.0,0.0
2098,2215,22.0,18.2994012,0.0,0.0
2567,2215,22.0,18.6976048,0.0,0.0
4149,2215,22.0,21.0,0.0,0.0
1155,2215,22.0,14.0988024,0.0,0.0
1129,2215,22.0,21.0988024,0.0,0.0
904,2215,22.0,17.7994012,0.0,0.0
3464,2215,22.0,25.8982036,0.0,0.0
792,2215,22.0,36.3982036,0.0,0.0
1573,2215,22.0,30.5,0.0,0.0
1188,2215,22.0,18.7994012,0.0,0.0
2105,2215,22.0,34.0,0.0,0.0
1266,2215,21.8982036,17.0,0.0,0.0
1464,2215,21.8982036,26.1976048,0.0,0.0
2443,2215,21.8982036,21.5,0.0,0.0
4608,2215,21.7994012,21.2994012,0.0,0.0
2224,2215,21.7994012,23.3982036,0.0,0.0
893,2215,21.7994012,19.0988024,0.0,0.0
3745,2215,21.7994012,18.0,0.0,0.0
4899,2215,21.7994012,20.2994012,0.0,0.0
2913,2215,21.5988024,17.0,0.0,0.0
4367,2215,21.5988024,24.3982036,0.0,0.0
4490,2215,21.5,45.7964072,0.0,0.0
1289,2215,21.5,12.7994012,0.0,0.0
3819,2215,21.5,20.2994012,0.0,0.0
1682,2215,21.5,17.5,0.0,0.0
2916,2215,21.5,30.2994012,0.0,0.0
3019,2215,21.5,19.5,0.0,0.0
3055,2215,21.5,10.5,0.0,0.0
3199,2215,21.5,22.7994012,0.0,0.0
2793,2215,21.5,23.5,0.0,0.0
1436,2215,21.5,13.8982036,0.0,0.0
3972,2215,21.5,24.7994012,0.0,0.0
